district,date,total_demand,growth_rate
Vijayanagara,2025-05-31,106,1.5853658536585367
Yamuna Nagar,2025-12-31,305,1.5847457627118646
Agar Malwa,2025-05-31,62,1.5833333333333335
Kanker,2025-08-31,310,1.5833333333333335
Thane,2025-06-30,3112,1.5804311774461026
Khammam,2025-04-30,969,1.5771276595744679
Jagatsinghpur,2025-03-31,67,1.576923076923077
Angul,2025-11-30,286,1.5765765765765765
Baloda Bazar,2025-10-31,517,1.572139303482587
Karim Nagar,2025-08-31,18,1.5714285714285716
Perambalur,2025-04-30,226,1.5681818181818183
Kendujhar,2025-10-31,354,1.5652173913043477
Surajpur,2025-11-30,646,1.5634920634920637
Bijnor,2025-06-30,2184,1.563380281690141
Jharsuguda,2025-03-31,169,1.5606060606060606
Nandyal,2025-05-31,169,1.5606060606060606
Bharuch,2025-11-30,476,1.5591397849462365
Thanjavur,2025-04-30,1038,1.5566502463054186
Perambalur,2025-10-31,115,1.5555555555555554
Niwari,2025-10-31,23,1.5555555555555554
Dimapur,2025-10-31,92,1.5555555555555554
Khorda,2025-03-31,437,1.5555555555555554
Kakching,2025-05-31,23,1.5555555555555554
Ranchi,2025-10-31,488,1.5549738219895288
Mahabubabad,2025-11-30,143,1.5535714285714284
Arvalli,2025-12-31,120,1.5531914893617023
Jagatsinghapur,2025-03-31,120,1.5531914893617023
Burhanpur,2025-07-31,74,1.5517241379310347
Barddhaman,2025-12-31,3215,1.5495638382236319
Tiruvannamalai,2025-04-30,859,1.5489614243323442
Jhalawar,2025-03-31,535,1.5476190476190474
Chumukedima,2025-10-31,28,1.5454545454545454
Cooch Behar,2025-08-31,1568,1.5454545454545454
Rudraprayag,2025-08-31,112,1.5454545454545454
Bidar,2025-08-31,249,1.5408163265306123
Lakhisarai,2025-05-31,330,1.5384615384615383
Cuttack,2025-10-31,312,1.5365853658536586
Tenkasi,2025-04-30,114,1.5333333333333332
Ananthapuramu,2025-11-30,438,1.5317919075144508
Kalaburagi,2025-10-31,248,1.5306122448979593
Medak,2025-04-30,1068,1.524822695035461
Bangalore Rural,2025-05-31,207,1.524390243902439
Aizawl,2025-06-30,53,1.5238095238095237
Hojai,2025-03-31,318,1.5238095238095237
Tiruchirappalli,2025-08-31,883,1.5228571428571427
Jhalawar,2025-06-30,358,1.5211267605633805
Alirajpur,2025-04-30,121,1.5208333333333335
Kalahandi,2025-06-30,456,1.5193370165745854
Gadag,2025-12-31,277,1.518181818181818
Kishtwar,2025-06-30,78,1.5161290322580645
Chhotaudepur,2025-05-31,78,1.5161290322580645
Seoni,2025-06-30,493,1.5153061224489797
Jaunpur,2025-06-30,1406,1.51520572450805
Osmanabad,2025-03-31,885,1.5142045454545454
Datia,2025-06-30,216,1.5116279069767442
Medak,2025-06-30,600,1.510460251046025
Khunti,2025-03-31,241,1.5104166666666665
Bhadradri Kothagudem,2025-06-30,517,1.5097087378640777
Akola,2025-08-31,1044,1.5096153846153846
Virudhunagar,2025-06-30,695,1.5090252707581229
Rewari,2025-03-31,286,1.5087719298245612
Pakaur,2025-11-30,25,1.5
Lunglei,2025-02-28,10,1.5
Salumbar,2025-05-31,5,1.5
Samstipur,2025-04-30,10,1.5
Yanam,2025-06-30,5,1.5
ANUGUL,2025-08-31,5,1.5
Seraikela-kharsawan,2025-03-31,65,1.5
Balotra,2025-08-31,5,1.5
West Nimar,2025-10-31,15,1.5
Serchhip,2025-06-30,10,1.5
Banas Kantha,2025-10-31,5,1.5
North Cachar Hills,2025-03-31,10,1.5
Shi-yomi,2025-04-30,5,1.5
Jajpur,2025-11-30,5,1.5
Subarnapur,2025-06-30,65,1.5
The Dangs,2025-06-30,55,1.5
East Kameng,2025-05-31,10,1.5
Pauri Garhwal,2025-08-31,285,1.5
Pondicherry,2025-02-28,80,1.5
Bulandshahar,2025-04-30,10,1.5
Nicobar,2025-12-31,5,1.5
Pandhurna,2025-02-28,5,1.5
Yamunanagar,2025-03-31,5,1.5
Yamunanagar,2025-06-30,10,1.5
Eastern West Khasi Hills,2025-05-31,5,1.5
Deoria,2025-06-30,1135,1.4945054945054945
Yamuna Nagar,2025-09-30,187,1.4933333333333332
Madurai,2025-12-31,930,1.4932975871313672
Banda,2025-06-30,548,1.4909090909090907
Gajapati,2025-12-31,102,1.4878048780487805
Rajanna Sircilla,2025-12-31,194,1.4871794871794872
Karnal,2025-03-31,465,1.486631016042781
Mathura,2025-08-31,860,1.4855491329479769
Raigarh,2025-10-31,1616,1.4823348694316438
Gajapati,2025-03-31,201,1.4814814814814814
Faizabad,2025-06-30,665,1.4813432835820897
Sambhal,2025-11-30,1034,1.4796163069544366
Khordha,2025-06-30,119,1.4791666666666665
Beed,2025-04-30,2029,1.4774114774114775
Darjeeling,2025-12-31,1308,1.477272727272727
North West Delhi,2025-03-31,2036,1.4768856447688563
Ghazipur,2025-04-30,1263,1.4764705882352942
Agra,2025-04-30,1998,1.475836431226766
Sultanpur,2025-04-30,623,1.4722222222222223
Kasganj,2025-12-31,1116,1.4690265486725664
Udham Singh Nagar,2025-06-30,459,1.467741935483871
Bidar,2025-11-30,276,1.4642857142857144
West Khasi Hills,2025-04-30,138,1.4642857142857144
Balrampur,2025-04-30,722,1.464163822525597
Baloda Bazar,2025-03-31,1269,1.4640776699029128
Karimnagar,2025-08-31,712,1.4636678200692042
Sant Kabir Nagar,2025-06-30,564,1.462882096069869
Siddipet,2025-08-31,465,1.4603174603174605
Udhampur,2025-10-31,91,1.4594594594594597
Pune,2025-03-31,4351,1.4568040654997176
Anakapalli,2025-07-31,113,1.4565217391304346
Ajmer,2025-10-31,474,1.4559585492227978
Kandhamal,2025-08-31,189,1.4545454545454546
Shivpuri,2025-08-31,589,1.4541666666666666
Dumka,2025-08-31,375,1.450980392156863
Rae Bareli,2025-06-30,696,1.4507042253521125
New Delhi,2025-03-31,49,1.4500000000000002
Solapur,2025-03-31,2768,1.447391688770999
Baran,2025-06-30,489,1.4449999999999998
Maihar,2025-05-31,22,1.4444444444444446
West Garo Hills,2025-06-30,232,1.4421052631578948
Yavatmal,2025-12-31,3386,1.4412400865176642
Jodhpur,2025-12-31,754,1.4401294498381878
Kabeerdham,2025-12-31,251,1.436893203883495
Hoshangabad,2025-10-31,190,1.4358974358974357
Khorda,2025-06-30,355,1.4315068493150687
Salem,2025-06-30,1208,1.4305835010060362
West Karbi Anglong,2025-03-31,17,1.4285714285714284
Mokokchung,2025-12-31,17,1.4285714285714284
Gondiya *,2025-02-28,17,1.4285714285714284
Anjaw,2025-03-31,17,1.4285714285714284
Dholpur,2025-08-31,449,1.427027027027027
Sikar,2025-08-31,262,1.425925925925926
Firozabad,2025-03-31,371,1.4248366013071894
Vijayanagara,2025-03-31,143,1.4237288135593222
Koraput,2025-03-31,424,1.422857142857143
North West Delhi,2025-10-31,1124,1.4224137931034484
Chickmagalur,2025-06-30,208,1.4186046511627906
Gir Somnath,2025-06-30,133,1.418181818181818
Lakhimpur,2025-03-31,411,1.4176470588235293
Leh,2025-08-31,29,1.4166666666666665
Kamrup Metro,2025-08-31,360,1.4161073825503356
Kapurthala,2025-06-30,186,1.4155844155844157
Vijayanagara,2025-08-31,128,1.4150943396226414
Chatrapati Sambhaji Nagar,2025-10-31,70,1.4137931034482758
Siddharthnagar,2025-12-31,1086,1.4133333333333336
Kalaburagi,2025-08-31,217,1.411111111111111
Malda,2025-12-31,2792,1.4110535405872193
Jalor,2025-06-30,368,1.4052287581699345
Nadia,2025-08-31,1462,1.4046052631578947
Alirajpur,2025-11-30,214,1.404494382022472
Bhind,2025-03-31,327,1.4044117647058822
Baudh,2025-08-31,12,1.4
Gondia,2025-10-31,12,1.4
Leh,2025-12-31,36,1.4
Bajali,2025-05-31,12,1.4
Tawang,2025-03-31,12,1.4
Seraikela-kharsawan,2025-12-31,72,1.4
Alwar,2025-06-30,801,1.3982035928143715
Surajpur,2025-04-30,755,1.3968253968253967
Sitapur,2025-04-30,1553,1.3966049382716048
Kamrup,2025-10-31,359,1.3933333333333335
South Andaman,2025-09-30,43,1.3888888888888888
Mahesana,2025-12-31,556,1.3862660944206007
North East Delhi,2025-05-31,594,1.3855421686746987
Kottayam,2025-10-31,450,1.380952380952381
Koch Bihar,2025-08-31,914,1.3802083333333335
Ghaziabad,2025-04-30,1504,1.3797468354430378
Seraikela-Kharsawan,2025-08-31,302,1.377952755905512
Shahjahanpur,2025-06-30,1341,1.377659574468085
Bankura,2025-12-31,2477,1.3771593090211134
Sidhi,2025-08-31,492,1.3768115942028984
Churu,2025-12-31,530,1.376681614349776
Chatra,2025-10-31,411,1.3757225433526012
South Salmara Mankachar,2025-03-31,38,1.375
Subarnapur,2025-04-30,19,1.375
Unakoti,2025-06-30,38,1.375
West Nimar,2025-06-30,19,1.375
Gadag,2025-06-30,439,1.3729729729729732
Satara,2025-12-31,2176,1.3729552889858234
Seraikela-Kharsawan,2025-12-31,446,1.372340425531915
Vidisha,2025-06-30,370,1.3717948717948718
Sehore,2025-10-31,192,1.3703703703703702
West Midnapore,2025-08-31,493,1.3701923076923075
Dharmapuri,2025-10-31,365,1.3701298701298703
Maldah,2025-08-31,258,1.3669724770642202
Jangoan,2025-09-30,142,1.3666666666666667
Mandi,2025-08-31,175,1.364864864864865
Jind,2025-10-31,175,1.364864864864865
Nanded,2025-03-31,2414,1.3643486777668952
Nashik,2025-12-31,3764,1.3643216080402012
Dindigul,2025-12-31,468,1.3636363636363638
Warangal,2025-08-31,567,1.3624999999999998
Indore,2025-06-30,841,1.3623595505617976
Kamareddy,2025-08-31,314,1.3609022556390977
Chandrapur,2025-12-31,2714,1.3599999999999999
Murshidabad,2025-08-31,3429,1.359944941500344
Jabalpur,2025-10-31,913,1.3591731266149871
Jaunpur,2025-12-31,2260,1.359081419624217
Ramanathapuram,2025-08-31,490,1.3557692307692308
Sribhumi,2025-08-31,73,1.3548387096774195
Dausa,2025-12-31,332,1.354609929078014
Bijnor,2025-12-31,2757,1.354397950469684
Baksa,2025-12-31,134,1.3508771929824563
Damoh,2025-08-31,228,1.3505154639175259
Sant Kabir Nagar,2025-08-31,604,1.350194552529183
Jogulamba Gadwal,2025-08-31,235,1.35
Adilabad,2025-11-30,705,1.3421926910299002
Hazaribagh,2025-06-30,705,1.3421926910299002
West Champaran,2025-10-31,2006,1.3407234539089847
Malkangiri,2025-03-31,234,1.3399999999999999
Fatehabad,2025-06-30,379,1.3395061728395063
K.v. Rangareddy,2025-06-30,1808,1.3389391979301424
Pathanamthitta,2025-06-30,290,1.338709677419355
Ganjam,2025-12-31,622,1.3383458646616542
Bengaluru,2025-05-31,2378,1.3382497541789578
Singrauli,2025-09-30,346,1.3378378378378377
Dehradun,2025-04-30,526,1.3377777777777777
Kanniyakumari,2025-04-30,533,1.3377192982456139
Tehri Garhwal,2025-12-31,444,1.336842105263158
Thoothukkudi,2025-08-31,444,1.336842105263158
Dharmapuri,2025-08-31,299,1.3359375
Kheri,2025-12-31,3440,1.3353699932111338
Muzaffarnagar,2025-08-31,920,1.3350253807106598
Panch Mahals,2025-06-30,7,1.3333333333333335
Gadag *,2025-11-30,14,1.3333333333333335
Mokokchung,2025-11-30,7,1.3333333333333335
Hardwar,2025-04-30,14,1.3333333333333335
Narmadapuram,2025-09-30,42,1.3333333333333335
Siang,2025-07-31,7,1.3333333333333335
Kinnaur,2025-11-30,7,1.3333333333333335
Phek,2025-08-31,7,1.3333333333333335
Mammit,2025-03-31,7,1.3333333333333335
Medchal−malkajgiri,2025-08-31,28,1.3333333333333335
Namchi,2025-07-31,7,1.3333333333333335
Dadra & Nagar Haveli,2025-05-31,7,1.3333333333333335
Pudukkottai,2025-08-31,580,1.3293172690763053
Surguja,2025-12-31,885,1.3289473684210527
Karauli,2025-12-31,468,1.328358208955224
Viluppuram,2025-08-31,447,1.328125
Rae Bareli,2025-08-31,977,1.3261904761904764
Patiala,2025-11-30,314,1.325925925925926
Jhalawar,2025-12-31,288,1.3225806451612905
Khagaria,2025-02-28,1147,1.3218623481781377
Salem,2025-08-31,1004,1.3187066974595845
Moradabad,2025-04-30,1463,1.3185419968304277
Villupuram,2025-08-31,554,1.3179916317991633
West,2025-12-31,44,1.3157894736842106
Ferozepur,2025-11-30,192,1.3132530120481927
Nagaur,2025-05-31,615,1.31203007518797
Samastipur,2025-11-30,1872,1.311111111111111
Solapur,2025-12-31,5037,1.3105504587155963
Budaun,2025-08-31,1290,1.3076923076923075
Chhatrapati Sambhajinagar,2025-05-31,143,1.306451612903226
Peddapalli,2025-10-31,53,1.3043478260869565
Rampur,2025-07-31,891,1.302325581395349
Prayagraj,2025-09-30,237,1.3009708737864076
Janjgir-champa,2025-08-31,711,1.3009708737864076
Mandla,2025-10-31,391,1.2999999999999998
Pathankot,2025-10-31,92,1.2999999999999998
Ranipet,2025-06-30,23,1.2999999999999998
Panchmahals,2025-04-30,414,1.2999999999999998
Jaunpur,2025-04-30,1881,1.2995110024449876
Navsari,2025-10-31,225,1.295918367346939
Golaghat,2025-08-31,319,1.2949640287769784
Hisar,2025-05-31,413,1.2944444444444443
Sitapur,2025-08-31,1400,1.2913256955810146
Udham Singh Nagar,2025-12-31,996,1.2896551724137932
Datia,2025-03-31,238,1.2884615384615383
Mau,2025-11-30,1354,1.2871621621621623
Dhamtari,2025-03-31,288,1.2857142857142856
Shimla,2025-08-31,96,1.2857142857142856
East Godavari,2025-11-30,1285,1.2783687943262412
Osmanabad,2025-12-31,2962,1.2767102229054572
Vadodara,2025-11-30,478,1.276190476190476
Nalanda,2025-08-31,2558,1.2758007117437722
Shivpuri,2025-06-30,232,1.2745098039215685
Paschim Bardhaman,2025-08-31,143,1.2698412698412698
Sukma,2025-08-31,59,1.2692307692307692
Barnala,2025-12-31,211,1.2688172043010755
West Nimar,2025-11-30,34,1.2666666666666666
Jalgaon,2025-03-31,1337,1.2661016949152541
Barddhaman,2025-04-30,2165,1.264644351464435
Bageshwar,2025-03-31,43,1.263157894736842
Majuli,2025-02-28,43,1.263157894736842
Siddharthnagar,2025-04-30,998,1.2630385487528346
Fatehgarh Sahib,2025-07-31,104,1.2608695652173911
Faizabad,2025-12-31,911,1.260545905707196
Rewari,2025-05-31,305,1.259259259259259
Dohad,2025-06-30,70,1.2580645161290325
Dhalai,2025-04-30,124,1.2545454545454544
Buldana,2025-03-31,169,1.2533333333333334
Saharanpur,2025-05-31,1374,1.2524590163934426
Mumbai( Sub Urban ),2025-10-31,54,1.25
Lakshadweep,2025-12-31,9,1.25
Shamator,2025-03-31,18,1.25
Lunglei,2025-08-31,9,1.25
Bhadohi,2025-12-31,90,1.25
Upper Siang,2025-12-31,18,1.25
Zunheboto,2025-09-30,27,1.25
South West Garo Hills,2025-06-30,9,1.25
Panchmahals,2025-10-31,387,1.25
Purba Champaran,2025-07-31,9,1.25
Davanagere,2025-11-30,27,1.25
Kakching,2025-04-30,9,1.25
Lakshadweep,2025-02-28,9,1.25
Chandel,2025-06-30,272,1.2479338842975207
Tiruvallur,2025-04-30,1897,1.2476303317535544
Etah,2025-04-30,420,1.2459893048128343
Chhindwara,2025-06-30,321,1.2447552447552446
Una,2025-05-31,101,1.2444444444444445
Saran,2025-08-31,2014,1.2427616926503342
Kasaragod,2025-08-31,287,1.2421875
Sri Muktsar Sahib,2025-11-30,130,1.2413793103448274
Basti,2025-04-30,809,1.2409972299168976
Mahasamund,2025-12-31,428,1.2408376963350785
Ballia,2025-12-31,1548,1.2369942196531793
Villupuram,2025-10-31,436,1.235897435897436
Churachandpur,2025-10-31,335,1.2333333333333334
Puruliya,2025-04-30,1675,1.2333333333333334
Hassan,2025-08-31,163,1.2328767123287672
Chatrapati Sambhaji Nagar,2025-09-30,29,1.2307692307692308
Dadra and Nagar Haveli,2025-06-30,165,1.2297297297297298
Ganjam,2025-10-31,673,1.2284768211920531
Mayurbhanj,2025-03-31,922,1.2270531400966185
Jogulamba Gadwal,2025-11-30,167,1.2266666666666666
Siddipet,2025-06-30,463,1.2259615384615383
Kallakurichi,2025-10-31,89,1.225
Junagadh,2025-06-30,407,1.2240437158469946
Purba Champaran,2025-03-31,20,1.2222222222222223
Ballari,2025-08-31,100,1.2222222222222223
Gomati,2025-12-31,120,1.2222222222222223
Karimnagar,2025-04-30,1137,1.220703125
Kullu,2025-11-30,111,1.2200000000000002
Sundargarh,2025-06-30,91,1.2195121951219514
North West Delhi,2025-06-30,1003,1.2190265486725664
Udaipur,2025-06-30,987,1.2179775280898877
Puruliya,2025-06-30,2352,1.2167766258246937
Dhemaji,2025-08-31,144,1.2153846153846155
Charkhi Dadri,2025-06-30,175,1.2151898734177213
Mainpuri,2025-06-30,547,1.214574898785425
Nuapada,2025-10-31,186,1.2142857142857144
Dohad,2025-11-30,62,1.2142857142857144
Tiruvannamalai,2025-08-31,704,1.2138364779874213
Hooghly,2025-04-30,1823,1.212378640776699
North East Delhi,2025-07-31,1004,1.211453744493392
Mulugu,2025-10-31,42,1.210526315789474
Birbhum,2025-12-31,2574,1.2094420600858369
Kanyakumari,2025-06-30,201,1.208791208791209
Sheohar,2025-03-31,614,1.20863309352518
Rewa,2025-10-31,589,1.2059925093632957
Rohtak,2025-10-31,161,1.2054794520547945
Rajouri,2025-11-30,86,1.2051282051282053
Changlang,2025-12-31,97,1.2045454545454546
Ambala,2025-08-31,216,1.204081632653061
Surguja,2025-10-31,943,1.203271028037383
Golaghat,2025-06-30,284,1.2015503875968991
Jehanabad,2025-06-30,667,1.2013201320132012
Kanpur Nagar,2025-08-31,1536,1.2005730659025788
Surendranagar,2025-08-31,11,1.2000000000000002
Jangaon,2025-11-30,11,1.2000000000000002
Lakhisarai,2025-08-31,638,1.2000000000000002
Mahabubnagar,2025-08-31,660,1.2000000000000002
Hingoli,2025-07-31,2114,1.1997918834547345
Kolkata,2025-04-30,1069,1.1995884773662553
Dholpur,2025-06-30,354,1.1987577639751552
Bharatpur,2025-08-31,754,1.1982507288629738
Pilibhit,2025-03-31,433,1.1979695431472082
Jamtara,2025-04-30,211,1.1979166666666665
Gurgaon,2025-05-31,927,1.1966824644549763
Gorakhpur,2025-06-30,1687,1.1966145833333335
North West Delhi,2025-08-31,1590,1.196132596685083
Nayagarh,2025-10-31,180,1.1951219512195124
Guntur,2025-06-30,803,1.1939890710382515
Jamui,2025-03-31,623,1.193661971830986
Bhadohi,2025-04-30,68,1.193548387096774
Kabeerdham,2025-11-30,103,1.1914893617021276
Gautam Buddha Nagar,2025-04-30,607,1.1913357400722022
Sundergarh,2025-10-31,333,1.1907894736842106
Jammu,2025-06-30,348,1.1886792452830188
Haora,2025-08-31,733,1.1880597014925374
Mumbai Suburban,2025-06-30,2037,1.18796992481203
Azamgarh,2025-12-31,1903,1.1873563218390806
Lucknow,2025-06-30,1511,1.1866859623733719
North East,2025-06-30,212,1.1855670103092781
West Champaran,2025-08-31,4355,1.1840521564694084
Pathanamthitta,2025-10-31,275,1.1825396825396823
South Tripura,2025-06-30,299,1.1824817518248176
Sheopur,2025-10-31,325,1.1812080536912752
Murshidabad,2025-12-31,4411,1.1771964461994076
Bilaspur,2025-10-31,1119,1.17704280155642
Parvathipuram Manyam,2025-11-30,74,1.176470588235294
Chittaurgarh,2025-12-31,37,1.176470588235294
Tiruppur,2025-10-31,509,1.175213675213675
Banswara,2025-12-31,548,1.1746031746031744
Amritsar,2025-08-31,574,1.1742424242424243
Mahisagar,2025-11-30,50,1.1739130434782608
Visakhapatnam,2025-08-31,963,1.1738148984198644
Ananthapur,2025-09-30,226,1.173076923076923
Patna,2025-08-31,2992,1.1728395061728394
Nagaon,2025-10-31,869,1.1724999999999999
Chikkamagaluru,2025-12-31,76,1.1714285714285713
Jhabua,2025-05-31,128,1.1694915254237288
Chhindwara,2025-03-31,542,1.1680000000000001
Haveri *,2025-04-30,13,1.1666666666666665
Subarnapur,2025-08-31,26,1.1666666666666665
Neemuch,2025-10-31,286,1.1666666666666665
Deeg ,2025-10-31,13,1.1666666666666665
Tapi,2025-08-31,104,1.1666666666666665
North And Middle Andaman,2025-08-31,13,1.1666666666666665
Gumla,2025-06-30,468,1.1666666666666665
Unnao,2025-08-31,1552,1.1645746164574615
Thrissur,2025-06-30,831,1.1640625
Hooghly,2025-12-31,3302,1.1624099541584805
Tapi,2025-04-30,147,1.1617647058823528
Dharwad,2025-10-31,376,1.160919540229885
Tenkasi,2025-06-30,108,1.1600000000000001
Dakshin Bastar Dantewada,2025-10-31,41,1.1578947368421053
Koppal,2025-06-30,397,1.1576086956521738
Pilibhit,2025-12-31,1158,1.1564245810055866
Dhemaji,2025-05-31,181,1.1547619047619047
Sangli,2025-08-31,1047,1.1543209876543208
Gondiya,2025-08-31,377,1.1542857142857144
Mumbai,2025-04-30,1889,1.1539338654503992
Pashchimi Singhbhum,2025-11-30,28,1.1538461538461537
Krishnagiri,2025-10-31,441,1.151219512195122
Kathua,2025-11-30,114,1.150943396226415
Indore,2025-08-31,942,1.1506849315068495
South Tripura,2025-12-31,374,1.1494252873563218
Hasan,2025-12-31,144,1.1492537313432836
Wayanad,2025-12-31,217,1.1485148514851486
Chatrapati Sambhaji Nagar,2025-12-31,58,1.1481481481481484
Ferozepur,2025-04-30,73,1.1470588235294117
Deoria,2025-10-31,1346,1.1467304625199364
North Dinajpur,2025-12-31,88,1.1463414634146343
South Tripura,2025-04-30,191,1.1460674157303372
Phek,2025-09-30,15,1.1428571428571428
Samba,2025-06-30,45,1.1428571428571428
Ri Bhoi,2025-12-31,15,1.1428571428571428
Kinnaur,2025-05-31,15,1.1428571428571428
Kinnaur,2025-12-31,15,1.1428571428571428
Hugli,2025-08-31,15,1.1428571428571428
Pakur,2025-05-31,276,1.13953488372093
Jagitial,2025-06-30,216,1.1386138613861387
Fazilka,2025-11-30,220,1.1359223300970873
Jagatsinghpur,2025-12-31,32,1.1333333333333333
Hanumakonda,2025-11-30,160,1.1333333333333333
Pithoragarh,2025-12-31,209,1.1326530612244898
Banda,2025-10-31,1019,1.1317991631799162
Prayagraj,2025-06-30,292,1.1313868613138687
Theni,2025-04-30,392,1.1304347826086958
East Nimar,2025-08-31,115,1.1296296296296298
Khowai,2025-06-30,66,1.129032258064516
Tinsukia,2025-11-30,253,1.1260504201680672
Noklak,2025-02-28,17,1.125
Baudh,2025-10-31,17,1.125
Purba Champaran,2025-09-30,17,1.125
Sirohi,2025-06-30,155,1.1232876712328768
Nagaur,2025-12-31,518,1.122950819672131
Jhabua,2025-09-30,503,1.1223628691983123
Sonitpur,2025-06-30,369,1.1206896551724137
Bengaluru South,2025-03-31,53,1.12
Tehri Garhwal,2025-08-31,197,1.118279569892473
Allahabad,2025-12-31,2171,1.118048780487805
Uttar Dinajpur,2025-10-31,1141,1.116883116883117
West Singhbhum,2025-08-31,313,1.114864864864865
Jehanabad,2025-08-31,543,1.11284046692607
Chandauli,2025-12-31,1405,1.1127819548872182
Tirupati,2025-06-30,207,1.1122448979591835
Ratlam,2025-12-31,283,1.111940298507463
Kodarma,2025-09-30,38,1.1111111111111112
Wayanad,2025-05-31,152,1.1111111111111112
Kasganj,2025-10-31,677,1.1090342679127727
Baleswar,2025-06-30,369,1.1085714285714285
Sambhal,2025-08-31,856,1.1083743842364533
Jharsuguda,2025-08-31,78,1.108108108108108
Nagaur,2025-10-31,394,1.106951871657754
Palnadu,2025-07-31,139,1.106060606060606
Tumakuru,2025-08-31,179,1.1058823529411765
Cuddapah,2025-11-30,956,1.105726872246696
Bengaluru South,2025-05-31,40,1.1052631578947367
Ganderbal,2025-11-30,61,1.103448275862069
Chikkaballapur,2025-10-31,286,1.1029411764705883
Warangal,2025-04-30,1106,1.1026615969581748
Mayurbhanj,2025-06-30,576,1.102189781021898
Pakur,2025-11-30,208,1.1010101010101012
Upper Siang,2025-03-31,42,1.1
Kargil,2025-03-31,42,1.1
Kasargod,2025-06-30,21,1.1
South Sikkim,2025-05-31,21,1.1
Lohardaga,2025-08-31,212,1.099009900990099
Palnadu,2025-05-31,170,1.0987654320987654
Buldhana,2025-04-30,1471,1.0984308131241085
Nalbari,2025-08-31,235,1.0982142857142856
Salem,2025-04-30,1232,1.0952380952380953
Mandi,2025-12-31,176,1.0952380952380953
Bangalore,2025-08-31,375,1.094972067039106
Araria,2025-06-30,1346,1.093312597200622
Mungeli,2025-11-30,609,1.0927835051546393
Kolkata,2025-12-31,2015,1.0924195223260642
Durg,2025-11-30,688,1.0911854103343464
Farrukhabad,2025-08-31,780,1.0911528150134049
Mumbai Suburban,2025-10-31,967,1.0885529157667388
Jamnagar,2025-04-30,405,1.0876288659793816
Jalna,2025-04-30,941,1.0864745011086474
Balod,2025-07-31,267,1.0859375
South West Delhi,2025-06-30,903,1.0854503464203233
Pashchimi Singhbhum,2025-09-30,25,1.0833333333333335
Phek,2025-04-30,25,1.0833333333333335
Burhanpur,2025-10-31,200,1.0833333333333335
Darjiling,2025-04-30,150,1.0833333333333335
Dindigul,2025-04-30,856,1.0827250608272507
Dimapur,2025-03-31,102,1.0816326530612246
West Midnapore,2025-04-30,714,1.0816326530612246
Botad,2025-06-30,77,1.0810810810810811
Akola,2025-03-31,674,1.0802469135802468
Ahmed Nagar,2025-03-31,79,1.0789473684210527
Koderma,2025-06-30,133,1.078125
Nellore,2025-11-30,696,1.0776119402985076
Wokha,2025-06-30,27,1.076923076923077
Azamgarh,2025-04-30,1371,1.0741301059001511
Udalguri,2025-11-30,145,1.0714285714285716
Hugli,2025-12-31,29,1.0714285714285716
Kishtwar,2025-10-31,29,1.0714285714285716
Thiruvananthapuram,2025-06-30,760,1.0708446866485013
West Singhbhum,2025-09-30,648,1.070287539936102
Dr. B. R. Ambedkar Konaseema,2025-09-30,89,1.0697674418604652
Purnea,2025-03-31,31,1.0666666666666669
Bankura,2025-04-30,2678,1.066358024691358
Tinsukia,2025-03-31,407,1.065989847715736
Jorhat,2025-08-31,157,1.0657894736842106
Solan,2025-10-31,101,1.0612244897959182
Mauganj,2025-03-31,103,1.06
Kapurthala,2025-10-31,138,1.0597014925373136
Khammam,2025-08-31,768,1.0589812332439679
Shivamogga,2025-03-31,181,1.0568181818181817
Nirmal,2025-11-30,185,1.0555555555555554
Mahoba,2025-12-31,583,1.0528169014084505
Amethi,2025-10-31,739,1.0527777777777776
Badgam,2025-08-31,39,1.0526315789473686
Nadia,2025-12-31,3249,1.0511363636363638
Ranchi,2025-12-31,1378,1.0505952380952381
South West Delhi,2025-11-30,1042,1.0471512770137523
Chennai,2025-04-30,1426,1.0429799426934099
Shahdol,2025-10-31,298,1.041095890410959
Dhemaji,2025-12-31,102,1.04
Madhubani,2025-08-31,2463,1.0372208436724564
Pathankot,2025-05-31,55,1.0370370370370372
Parbhani,2025-12-31,1666,1.0366748166259168
Narayanpur,2025-06-30,59,1.0344827586206895
Rayagada,2025-06-30,358,1.0340909090909092
Mewat,2025-12-31,313,1.0324675324675323
Sheikhpura,2025-03-31,325,1.03125
Adilabad,2025-04-30,1042,1.0311890838206628
South Twenty Four Parganas,2025-12-31,907,1.029082774049217
Mohla-Manpur-Ambagarh Chouki,2025-11-30,302,1.0268456375838926
Katni,2025-06-30,381,1.0265957446808511
East Khasi Hills,2025-10-31,156,1.0259740259740258
Balrampur,2025-06-30,861,1.0258823529411765
Gorakhpur,2025-04-30,1264,1.0256410256410255
Karbi Anglong,2025-05-31,166,1.024390243902439
Kolkata,2025-08-31,886,1.0228310502283104
Tiruppur,2025-04-30,904,1.0223713646532437
Hoshangabad,2025-05-31,97,1.0208333333333335
Unnao,2025-04-30,1279,1.0205371248025275
Imphal East,2025-06-30,765,1.0184696569920844
Raigarh,2025-08-31,1255,1.017684887459807
Shamli,2025-08-31,577,1.0174825174825175
Muzaffarpur,2025-08-31,2488,1.0162074554294978
Darrang,2025-10-31,250,1.0161290322580645
Arwal,2025-03-31,330,1.0121951219512195
