district,date,total_demand,growth_rate
Darrang,2025-10-31,1964,0.3387866394001364
Anuppur,2025-11-30,637,0.33823529411764697
Banswara,2025-10-31,2889,0.3374999999999999
North East,2025-12-31,579,0.3371824480369514
Sehore,2025-10-31,640,0.33611691022964507
Eluru,2025-06-30,541,0.33580246913580236
Mayiladuthurai,2025-10-31,187,0.33571428571428563
Viluppuram,2025-10-31,2762,0.3355899419729207
Arvalli,2025-11-30,402,0.33554817275747517
Deoghar,2025-10-31,2235,0.33512544802867383
Nuapada,2025-12-31,829,0.3349436392914653
Anakapalli,2025-09-30,371,0.33453237410071934
Kannauj,2025-11-30,2770,0.3342967244701349
Chamarajanagar *,2025-12-31,4,0.33333333333333326
Purbi Singhbhum,2025-10-31,300,0.33333333333333326
Burhanpur,2025-06-30,872,0.33333333333333326
Kamle,2025-12-31,4,0.33333333333333326
Deeg,2025-12-31,24,0.33333333333333326
Khawzawl,2025-11-30,4,0.33333333333333326
Tseminyu,2025-12-31,8,0.33333333333333326
Bardez,2025-11-30,4,0.33333333333333326
MALDA,2025-11-30,8,0.33333333333333326
Sitamarhi,2025-12-31,7705,0.33189282627484884
Tinsukia,2025-12-31,1614,0.33168316831683176
Chhotaudepur,2025-12-31,446,0.33134328358208953
Siddipet,2025-10-31,2936,0.3303126415949251
Sundargarh,2025-10-31,564,0.33018867924528306
Morena,2025-06-30,2063,0.3301096067053513
Khowai,2025-12-31,182,0.32846715328467146
East Delhi,2025-12-31,3179,0.32845800250731294
Ujjain,2025-07-31,2435,0.32842334969994535
Vidisha,2025-11-30,1554,0.32820512820512815
Sikar,2025-11-30,2870,0.3274745605920444
North Delhi,2025-10-31,1342,0.32739861523244307
Sonitpur,2025-12-31,1976,0.32706514439220946
South East Delhi,2025-11-30,65,0.3265306122448979
Purulia,2025-11-30,447,0.32640949554896137
Chhatarpur,2025-12-31,2172,0.3251982916412446
Sawai Madhopur,2025-11-30,1626,0.3251833740831296
Kangra,2025-10-31,1914,0.324567474048443
Udhampur,2025-12-31,829,0.32428115015974446
Baloda Bazar,2025-10-31,5052,0.3242463958060289
N. T. R,2025-12-31,1451,0.32390510948905105
Thane,2025-11-30,22207,0.32357849564906416
Udham Singh Nagar,2025-12-31,3139,0.3233558178752107
Kondagaon,2025-12-31,2120,0.3233458177278401
Mumbai,2025-11-30,8073,0.3232257007048025
Samba,2025-06-30,271,0.3219512195121952
Morena,2025-07-31,2726,0.32137663596703825
Sultanpur,2025-11-30,4603,0.32118254879448904
Idukki,2025-12-31,934,0.32107496463932117
N. T. R,2025-10-31,949,0.31988873435326837
South West Garo Hills,2025-10-31,410,0.31832797427652726
Dadra and Nagar Haveli,2025-11-30,586,0.31685393258426964
Navsari,2025-12-31,1518,0.3165654813529921
Mahendragarh,2025-12-31,1107,0.31629013079667057
Jaunpur,2025-12-31,6613,0.3160199004975124
Bankura,2025-11-30,9956,0.31536530585282074
Vidisha,2025-09-30,1000,0.3140604467805519
Dahod,2025-10-31,1432,0.31376146788990833
Andamans,2025-12-31,67,0.3137254901960784
Panchkula,2025-12-31,1162,0.3129943502824859
Chikkamagaluru,2025-12-31,445,0.3126843657817109
West Nimar,2025-11-30,126,0.3125
Yadadri.,2025-09-30,1988,0.3122112211221122
Nagaur,2025-11-30,2807,0.3116822429906543
South West Delhi,2025-10-31,3953,0.3115461181154613
Malappuram,2025-12-31,9875,0.3114209827357237
Tirupati,2025-12-31,1324,0.31089108910891095
Gariyaband,2025-12-31,1681,0.3102104442712392
Mahasamund,2025-04-30,1065,0.30996309963099633
Ranchi,2025-09-30,2320,0.30851663846587707
Jhalawar,2025-11-30,1991,0.3081471747700395
SAS Nagar (Mohali),2025-07-31,2518,0.30805194805194813
Mathura,2025-11-30,4248,0.307076923076923
Bhopal,2025-12-31,2564,0.3068297655453618
Bishnupur,2025-09-30,916,0.30670470756062773
Panchmahals,2025-10-31,1626,0.304975922953451
Shimoga,2025-10-31,827,0.30441640378548906
Anjaw,2025-11-30,30,0.30434782608695654
Darbhanga,2025-10-31,8888,0.30227106227106226
Leh,2025-11-30,177,0.30147058823529416
Murshidabad,2025-07-31,9332,0.3011712214166202
Thiruvarur,2025-10-31,2232,0.3006993006993006
ANUGUL,2025-12-31,13,0.30000000000000004
Kinnaur,2025-10-31,78,0.30000000000000004
Uttarkashi,2025-11-30,477,0.2997275204359673
Hojai,2025-10-31,1111,0.29941520467836247
West Tripura,2025-12-31,2305,0.2985915492957747
Ajmer,2025-10-31,2606,0.29845540607872456
Yamuna Nagar,2025-11-30,1935,0.29778672032193154
Korba,2025-12-31,2289,0.29761904761904767
East Nimar,2025-12-31,423,0.2975460122699387
Dhar,2025-11-30,2400,0.29729729729729737
Agra,2025-12-31,8982,0.29703971119133565
Mathura,2025-12-31,5504,0.295668549905838
Kamareddy,2025-12-31,1043,0.29565217391304355
Rae Bareli,2025-12-31,4888,0.29552080572488726
Surajpur,2025-10-31,1929,0.2946308724832214
Burhanpur,2025-11-30,585,0.29424778761061954
Mysore,2025-12-31,1250,0.29399585921325055
Sitamarhi,2025-10-31,9676,0.2934099719288865
Kasargod,2025-12-31,150,0.2931034482758621
Chennai,2025-11-30,8520,0.29227969058091907
Shrawasti,2025-11-30,2694,0.2920863309352517
Bargarh,2025-12-31,1704,0.291887793783169
Jabalpur,2025-05-31,2784,0.2918793503480279
Angul,2025-10-31,1599,0.2905569007263922
Bokaro,2025-11-30,2918,0.2900088417329796
Jalgaon,2025-11-30,12940,0.28987240829346095
West Singhbhum,2025-10-31,3574,0.28978708047636226
Bapatla,2025-10-31,401,0.28938906752411575
Subarnapur,2025-12-31,174,0.288888888888889
Rudraprayag,2025-12-31,308,0.2887029288702929
Hazaribagh,2025-11-30,2847,0.28823529411764715
East Godavari,2025-12-31,6326,0.28812869069435965
Supaul,2025-10-31,7346,0.2880939856216027
Palghar,2025-11-30,7877,0.28793328973185095
Alappuzha,2025-12-31,2216,0.28762347472399763
Datia,2025-12-31,1268,0.2873096446700507
Jalna,2025-11-30,7771,0.28680245073687693
Almora,2025-11-30,746,0.28620689655172415
Purba Champaran,2025-12-31,45,0.2857142857142858
Sant Ravidas Nagar Bhadohi,2025-11-30,18,0.2857142857142858
Karimganj,2025-12-31,2367,0.2857142857142858
Hasan,2025-12-31,599,0.2854077253218885
Khorda,2025-10-31,1680,0.2853863810252486
Theni,2025-12-31,2194,0.2852958406561219
Uttara Kannada,2025-12-31,1294,0.2850049652432969
Rajnandgaon,2025-11-30,3924,0.28445171849427164
Gadchiroli,2025-07-31,786,0.2843137254901962
Kondagaon,2025-11-30,1602,0.2826261008807045
Warangal Rural,2025-09-30,1162,0.2825607064017661
Mamit,2025-10-31,91,0.2816901408450705
North 24 Parganas,2025-11-30,13558,0.28123228123228117
Indore,2025-06-30,3450,0.2810991459339027
Nagpur,2025-11-30,10609,0.2805069402534701
Etah,2025-12-31,3362,0.28027418126428016
Chandigarh,2025-10-31,1762,0.2795933188090052
Kasganj,2025-11-30,1978,0.27943078913324704
Coimbatore,2025-10-31,5234,0.27814407814407804
Jalandhar,2025-10-31,2597,0.27805118110236227
Davangere,2025-10-31,1361,0.2779342723004694
Karnal,2025-12-31,1638,0.2776911076443058
Dholpur,2025-10-31,1746,0.27724945135332835
Jammu,2025-12-31,1579,0.27647534357316084
Churu,2025-09-30,1201,0.2763018065887355
Karnal,2025-09-30,328,0.2762645914396886
Hailakandi,2025-12-31,1169,0.2762008733624455
Chandrapur,2025-11-30,9442,0.2750844024307899
South West Delhi,2025-12-31,3747,0.2749234433480776
Unnao,2025-11-30,4930,0.2739018087855296
Barpeta,2025-10-31,2395,0.2732589048378522
North,2025-10-31,14,0.2727272727272727
Tapi,2025-12-31,537,0.2725118483412323
Ahmedabad,2025-12-31,10711,0.27118442914787555
North Tripura,2025-11-30,709,0.2706093189964158
Jajapur,2025-12-31,1395,0.2704918032786885
Tirupati,2025-11-30,1010,0.270440251572327
South Goa,2025-09-30,594,0.26923076923076916
Nadia,2025-10-31,13150,0.2690600270218104
Umaria,2025-09-30,845,0.26876876876876876
Sundergarh,2025-10-31,1846,0.2687285223367697
Khowai,2025-11-30,137,0.2685185185185186
Purnia,2025-12-31,6034,0.26844649989489167
Bhind,2025-07-31,3008,0.2681281618887015
Nandyal,2025-09-30,350,0.2681159420289856
Shahdara,2025-10-31,470,0.2668463611859839
Medinipur,2025-12-31,19,0.2666666666666666
Krishna,2025-12-31,4979,0.2662767039674465
The Nilgiris,2025-12-31,897,0.2651622002820875
Chhatarpur,2025-09-30,2731,0.26493747105141274
Dehradun,2025-11-30,2820,0.26457399103139023
Shimla,2025-10-31,827,0.26452599388379205
Mandya,2025-12-31,1736,0.2643845593590677
Yadgir,2025-12-31,1105,0.2643020594965675
Kolar,2025-12-31,1487,0.26338147833474945
Nayagarh,2025-12-31,999,0.2629582806573958
Vidisha,2025-04-30,2520,0.26252505010020033
Tawang,2025-12-31,53,0.26190476190476186
Mumbai Suburban,2025-12-31,8501,0.2616503413475808
South East Delhi,2025-12-31,82,0.2615384615384615
Ballia,2025-09-30,5568,0.26144086995922056
Daman,2025-12-31,193,0.261437908496732
Tamulpur District,2025-12-31,58,0.26086956521739135
Bikaner,2025-11-30,2580,0.25915080527086376
Baghpat,2025-11-30,2528,0.2589641434262948
Madurai,2025-11-30,4811,0.25876504447933013
Fazilka,2025-10-31,1236,0.25865580448065173
Bikaner,2025-10-31,2049,0.2578268876611418
Hojai,2025-12-31,1260,0.2574850299401197
Pilibhit,2025-12-31,3779,0.2571523619427811
Srinagar,2025-12-31,2148,0.25687536571094216
Hisar,2025-05-31,2868,0.25569176882662004
Karbi Anglong,2025-12-31,1053,0.2550655542312277
Uttar Dinajpur,2025-10-31,10811,0.25504991873693994
Deeg ,2025-11-30,64,0.2549019607843137
Badgam,2025-12-31,725,0.25432525951557095
Bathinda,2025-09-30,1472,0.25383304940374796
East Champaran,2025-10-31,13938,0.25352999370446994
Gaya,2025-12-31,8002,0.25324980422866084
Barmer,2025-12-31,2619,0.25311004784688995
Dausa,2025-09-30,1242,0.252016129032258
Mysuru,2025-12-31,1229,0.25152749490835036
Rajnandgaon,2025-10-31,3055,0.25102375102375096
