district,date,total_demand,growth_rate
Chandauli,2025-08-31,788,1.8864468864468864
Ramanagar,2025-12-31,245,1.8823529411764706
Sangli,2025-10-31,826,1.8780487804878048
Uttar Bastar Kanker,2025-06-30,69,1.875
South Sikkim,2025-03-31,23,1.875
Mamit,2025-04-30,23,1.875
Janjgir-champa,2025-03-31,428,1.87248322147651
Nagpur,2025-03-31,1197,1.870503597122302
Bengaluru,2025-06-30,2232,1.8688946015424164
Dakshina Kannada,2025-06-30,565,1.8680203045685277
Rudraprayag,2025-06-30,43,1.8666666666666667
Panchkula,2025-04-30,86,1.8666666666666667
Bemetara,2025-04-30,430,1.8666666666666667
Darrang,2025-08-31,192,1.8656716417910446
Sibsagar,2025-04-30,149,1.8653846153846154
Buldana,2025-04-30,149,1.8653846153846154
Dakshina Kannada,2025-08-31,719,1.8645418326693228
Dakshin Bastar Dantewada,2025-10-31,169,1.8644067796610169
South Twenty Four Parganas,2025-10-31,392,1.8613138686131387
Mau,2025-10-31,555,1.8608247422680413
Nadia,2025-08-31,2870,1.858565737051793
Gaurela-pendra-marwahi,2025-04-30,20,1.8571428571428572
Maldah,2025-10-31,457,1.8562500000000002
Kozhikode,2025-08-31,912,1.85
Hazaribagh,2025-06-30,453,1.849056603773585
Budgam,2025-06-30,37,1.8461538461538463
Mumbai Suburban,2025-08-31,1000,1.8409090909090908
Mahasamund,2025-04-30,588,1.8405797101449277
Hanumangarh,2025-11-30,488,1.8372093023255816
Mewat,2025-08-31,678,1.8368200836820083
Darjiling,2025-02-28,139,1.8367346938775508
Bundi,2025-03-31,312,1.8363636363636364
Kandhamal,2025-06-30,207,1.8356164383561642
Giridih,2025-06-30,907,1.834375
Pashchim Champaran,2025-03-31,17,1.8333333333333335
Harda *,2025-10-31,17,1.8333333333333335
Kallakurichi,2025-06-30,82,1.8275862068965516
Srikakulam,2025-08-31,981,1.8270893371757926
South Salmara Mankachar,2025-08-31,48,1.823529411764706
Amritsar,2025-10-31,463,1.8231707317073171
Budaun,2025-08-31,1860,1.8224582701062215
Sidhi,2025-06-30,508,1.8222222222222224
Agar Malwa,2025-07-31,62,1.8181818181818183
Sarangarh-Bilaigarh,2025-02-28,62,1.8181818181818183
Alirajpur,2025-04-30,186,1.8181818181818183
Vijayanagara,2025-03-31,121,1.8139534883720931
Karur,2025-08-31,332,1.8135593220338984
Gwalior,2025-10-31,374,1.81203007518797
Kandhamal,2025-03-31,194,1.8115942028985508
Rajouri,2025-06-30,149,1.8113207547169812
Badgam,2025-12-31,104,1.810810810810811
Kabeerdham,2025-04-30,309,1.809090909090909
Maihar,2025-06-30,73,1.8076923076923075
Garhwa,2025-05-31,129,1.8043478260869565
Hisar,2025-12-31,339,1.8016528925619837
Nashik,2025-10-31,2019,1.8002773925104023
Palakkad,2025-08-31,658,1.7999999999999998
Daman,2025-08-31,28,1.7999999999999998
Debagarh,2025-08-31,14,1.7999999999999998
Baghpat,2025-04-30,428,1.7973856209150325
Kasaragod,2025-12-31,414,1.7972972972972974
Haveri,2025-08-31,467,1.7964071856287425
Bidar,2025-03-31,313,1.7946428571428572
Solan,2025-04-30,95,1.7941176470588234
Anakapalli,2025-06-30,81,1.793103448275862
Nalbari,2025-03-31,215,1.7922077922077921
Bareilly,2025-06-30,1834,1.791476407914764
Jalgaon,2025-10-31,945,1.7876106194690267
Seraikela-kharsawan,2025-10-31,117,1.7857142857142856
Annamayya,2025-03-31,239,1.7790697674418605
Hisar,2025-05-31,264,1.7789473684210528
Medchal−malkajgiri,2025-04-30,25,1.7777777777777777
Sri Muktsar Sahib,2025-11-30,186,1.7761194029850746
Hapur,2025-11-30,408,1.7755102040816326
Banswara,2025-11-30,1170,1.772511848341232
Koch Bihar,2025-06-30,962,1.7723342939481266
Bengaluru South,2025-03-31,36,1.7692307692307692
Sukma,2025-08-31,426,1.7662337662337664
Perambalur,2025-06-30,163,1.7627118644067798
Koraput,2025-06-30,489,1.7627118644067798
Uttarkashi,2025-06-30,116,1.7619047619047619
North Twenty Four Parganas,2025-04-30,381,1.7608695652173911
Hathras,2025-10-31,892,1.7530864197530862
Amethi,2025-04-30,1010,1.7520435967302452
Gondiya *,2025-11-30,22,1.75
Khairthal-Tijara,2025-08-31,44,1.75
Ranipet,2025-03-31,22,1.75
Barwani,2025-08-31,396,1.75
North,2025-02-28,22,1.75
Samba,2025-10-31,66,1.75
Leh,2025-08-31,33,1.75
Sitapur,2025-08-31,2288,1.75
Haveri *,2025-06-30,22,1.75
Dantewada,2025-02-28,11,1.75
Kolasib,2025-08-31,11,1.75
Eluru,2025-11-30,132,1.75
Patan,2025-06-30,236,1.744186046511628
Raisen,2025-10-31,332,1.7438016528925622
Gurgaon,2025-10-31,554,1.7425742574257428
Doda,2025-06-30,148,1.740740740740741
Meerut,2025-10-31,1031,1.7347480106100797
Vikarabad,2025-10-31,670,1.7346938775510203
Supaul,2025-03-31,886,1.734567901234568
Jhunjhunun,2025-06-30,350,1.734375
Rajsamand,2025-08-31,205,1.7333333333333334
Beed,2025-03-31,828,1.7326732673267329
Jalor,2025-10-31,426,1.7307692307692308
Tirunelveli,2025-08-31,729,1.7303370786516852
Botad,2025-08-31,101,1.7297297297297298
Darjeeling,2025-08-31,660,1.727272727272727
Basti,2025-08-31,1434,1.7262357414448668
Kondagaon,2025-06-30,49,1.7222222222222223
South,2025-02-28,68,1.7200000000000002
Srinagar,2025-09-30,261,1.71875
North Dinajpur,2025-06-30,87,1.71875
Virudhunagar,2025-08-31,715,1.7186311787072244
Jalore,2025-03-31,19,1.7142857142857144
East Sikkim,2025-04-30,38,1.7142857142857144
Gadag,2025-06-30,122,1.7111111111111112
Papum Pare,2025-03-31,46,1.7058823529411766
Darjiling,2025-10-31,257,1.7052631578947368
Barddhaman,2025-04-30,2196,1.7044334975369457
Sitamarhi,2025-03-31,1043,1.7020725388601035
Chamrajanagar,2025-08-31,154,1.7017543859649122
Parbhani,2025-10-31,783,1.7000000000000002
Narmada,2025-10-31,108,1.7000000000000002
Kullu,2025-10-31,170,1.6984126984126986
Dumka,2025-10-31,677,1.6972111553784859
Chandrapur,2025-03-31,337,1.6960000000000002
Burhanpur,2025-11-30,248,1.6956521739130435
Mysore,2025-08-31,299,1.6936936936936937
Chittoor,2025-08-31,980,1.6923076923076925
Chandrapur,2025-07-31,1698,1.6909667194928684
Umaria,2025-08-31,148,1.690909090909091
Singrauli,2025-10-31,409,1.6907894736842106
Guntur,2025-03-31,1208,1.690423162583519
Hoshiarpur,2025-11-30,546,1.6896551724137931
Hardoi,2025-08-31,1476,1.6885245901639343
Harda *,2025-08-31,43,1.6875
Sitapur,2025-06-30,1607,1.6872909698996654
East Kameng,2025-04-30,110,1.6829268292682928
Jhansi,2025-04-30,920,1.6822157434402332
Charkhi Dadri,2025-05-31,75,1.6785714285714284
Warangal Urban,2025-10-31,91,1.676470588235294
Cooch Behar,2025-06-30,1177,1.6749999999999998
Tirupati,2025-12-31,179,1.671641791044776
NUAPADA,2025-04-30,8,1.6666666666666665
New Delhi,2025-06-30,16,1.6666666666666665
Harda *,2025-07-31,16,1.6666666666666665
Ariyalur,2025-08-31,208,1.6666666666666665
Longleng,2025-10-31,8,1.6666666666666665
Tuensang,2025-08-31,8,1.6666666666666665
Kinnaur,2025-12-31,24,1.6666666666666665
Mahbubnagar,2025-03-31,96,1.6666666666666665
Jajpur,2025-10-31,8,1.6666666666666665
Wokha,2025-03-31,24,1.6666666666666665
Hardwar,2025-06-30,16,1.6666666666666665
Sheopur,2025-09-30,245,1.6630434782608696
Dhar,2025-03-31,620,1.6609442060085837
Vizianagaram,2025-12-31,351,1.6590909090909092
Haridwar,2025-06-30,686,1.6589147286821704
North Delhi,2025-08-31,210,1.6582278481012658
Morbi,2025-06-30,101,1.6578947368421053
Bhandara,2025-04-30,441,1.6566265060240966
Vadodara,2025-06-30,762,1.6550522648083623
Baghpat,2025-10-31,523,1.6548223350253806
Imphal West,2025-08-31,122,1.652173913043478
Sangrur,2025-11-30,501,1.6507936507936507
Gwalior,2025-04-30,710,1.6492537313432836
North Tripura,2025-04-30,209,1.6455696202531644
Baloda Bazar,2025-12-31,373,1.645390070921986
Koch Bihar,2025-04-30,833,1.6444444444444444
Maldah,2025-06-30,394,1.6442953020134228
Chhatarpur,2025-03-31,575,1.6376146788990824
Kurukshetra,2025-09-30,87,1.6363636363636362
Bid,2025-03-31,58,1.6363636363636362
Shupiyan,2025-08-31,58,1.6363636363636362
Narmadapuram,2025-08-31,29,1.6363636363636362
Varanasi,2025-10-31,1075,1.6348039215686274
West Midnapore,2025-06-30,519,1.6345177664974617
Ballia,2025-04-30,1435,1.6330275229357798
Gaya,2025-12-31,1653,1.6321656050955413
Baloda Bazar,2025-06-30,492,1.6310160427807485
Maharajganj,2025-04-30,1452,1.6304347826086958
Banaskantha,2025-10-31,725,1.6268115942028984
Dantewada,2025-12-31,21,1.625
Mokokchung,2025-03-31,21,1.625
Kannauj,2025-08-31,968,1.6233062330623307
Kamrup,2025-12-31,396,1.6225165562913908
Sheohar,2025-09-30,516,1.6192893401015227
Jhargram,2025-08-31,68,1.6153846153846154
Jashpur,2025-03-31,408,1.6153846153846154
Kullu,2025-04-30,34,1.6153846153846154
Dr. B. R. Ambedkar Konaseema,2025-11-30,149,1.6140350877192984
Maldah,2025-08-31,392,1.6133333333333333
Rewari,2025-12-31,222,1.611764705882353
Kancheepuram,2025-06-30,1052,1.610421836228288
Hasan,2025-08-31,107,1.6097560975609757
Yamuna Nagar,2025-12-31,138,1.6037735849056602
Sindhudurg,2025-06-30,276,1.6037735849056602
Aligarh,2025-08-31,1111,1.6018735362997658
Beed,2025-04-30,2154,1.6014492753623188
Agra,2025-12-31,1859,1.6
South Andaman,2025-08-31,39,1.6
Dhaulpur,2025-09-30,13,1.6
Belagavi,2025-06-30,361,1.5971223021582732
Bengaluru,2025-08-31,2215,1.5967174677608442
Mahendragarh,2025-04-30,192,1.5945945945945947
South 24 Parganas,2025-06-30,4709,1.5930616740088106
Mahendragarh,2025-06-30,212,1.5853658536585367
Nainital,2025-04-30,230,1.5842696629213484
Bengaluru South,2025-05-31,31,1.5833333333333335
Medak,2025-08-31,666,1.5813953488372094
Panipat,2025-09-30,302,1.5811965811965814
Akola,2025-04-30,653,1.58102766798419
Navsari,2025-04-30,178,1.5797101449275361
Moradabad,2025-10-31,678,1.5779467680608366
Rajkot,2025-12-31,1263,1.5775510204081633
Rewari,2025-10-31,371,1.5763888888888888
Barmer,2025-11-30,796,1.5760517799352751
Banda,2025-06-30,273,1.5754716981132075
Kondagaon,2025-03-31,103,1.5750000000000002
Chirang,2025-10-31,216,1.5714285714285716
Chumukedima,2025-03-31,18,1.5714285714285716
Chittaurgarh,2025-09-30,18,1.5714285714285716
Narmadapuram,2025-11-30,72,1.5714285714285716
Chickmagalur,2025-12-31,108,1.5714285714285716
Doda,2025-05-31,54,1.5714285714285716
Etawah,2025-10-31,640,1.570281124497992
Nalanda,2025-06-30,2584,1.5685884691848906
Bijapur,2025-10-31,452,1.5681818181818183
Solan,2025-12-31,113,1.5681818181818183
Surajpur,2025-12-31,172,1.5671641791044775
Sant Ravidas Nagar,2025-03-31,249,1.5670103092783507
Latur,2025-10-31,839,1.565749235474006
Sakti,2025-03-31,82,1.5625
Barnala,2025-06-30,128,1.56
Hingoli,2025-10-31,591,1.5584415584415585
Haora,2025-08-31,685,1.5559701492537314
Thoothukkudi,2025-08-31,516,1.5544554455445545
Shimoga,2025-06-30,189,1.554054054054054
Barwani,2025-12-31,375,1.5510204081632653
Doda,2025-10-31,51,1.5499999999999998
Tehri Garhwal,2025-10-31,283,1.5495495495495497
Pali,2025-06-30,260,1.549019607843137
East Khasi Hills,2025-12-31,275,1.5462962962962963
Barddhaman,2025-08-31,2368,1.546236559139785
Karnal,2025-06-30,527,1.5458937198067635
Unnao,2025-10-31,1247,1.5448979591836736
Biswanath,2025-12-31,145,1.543859649122807
Chandrapur,2025-10-31,613,1.5435684647302903
Senapati,2025-10-31,183,1.5416666666666665
East Midnapore,2025-08-31,371,1.541095890410959
Alipurduar,2025-04-30,155,1.540983606557377
West Khasi Hills,2025-10-31,188,1.5405405405405403
Chandel,2025-09-30,33,1.5384615384615383
Mumbai City,2025-08-31,274,1.5370370370370372
West Delhi,2025-11-30,378,1.5369127516778525
Chhatarpur,2025-08-31,776,1.5359477124183005
Krishna,2025-03-31,1139,1.531111111111111
Hojai,2025-08-31,167,1.5303030303030303
Ashok Nagar,2025-03-31,253,1.5299999999999998
Mysuru,2025-03-31,268,1.5283018867924527
Jaisalmer,2025-03-31,96,1.526315789473684
Gajapati,2025-03-31,169,1.5223880597014925
Shamli,2025-10-31,295,1.5213675213675213
Sitapur,2025-04-30,1959,1.5212355212355213
Porbandar,2025-12-31,262,1.5192307692307692
Jaunpur,2025-08-31,1912,1.5191040843214756
Ghazipur,2025-10-31,1396,1.5153153153153154
Namakkal,2025-11-30,503,1.5150000000000001
Bokaro,2025-06-30,420,1.5149700598802394
Arvalli,2025-04-30,88,1.5142857142857142
Mancherial,2025-05-31,372,1.5135135135135136
Haveri,2025-12-31,407,1.5123456790123457
Karimganj,2025-04-30,510,1.5123152709359604
Gandhinagar,2025-03-31,301,1.5083333333333333
Kamareddy,2025-08-31,298,1.504201680672269
Sitamarhi,2025-12-31,1332,1.5037593984962405
Ranipet,2025-05-31,15,1.5
Janjgir - Champa,2025-12-31,10,1.5
Sheikpura,2025-12-31,5,1.5
Gondia,2025-06-30,10,1.5
Chumukedima,2025-05-31,5,1.5
Ukhrul,2025-08-31,5,1.5
Serchhip,2025-11-30,25,1.5
Chittaurgarh,2025-04-30,20,1.5
Pandhurna,2025-06-30,10,1.5
Lower Dibang Valley,2025-10-31,35,1.5
Kotputli-Behror,2025-04-30,10,1.5
Dadra & Nagar Haveli,2025-10-31,5,1.5
Reasi,2025-05-31,25,1.5
Lawngtlai,2025-10-31,30,1.5
West Nimar,2025-09-30,25,1.5
Dima Hasao,2025-06-30,5,1.5
Mancherial,2025-12-31,310,1.5
Gondia,2025-10-31,10,1.5
Namchi,2025-11-30,5,1.5
NUAPADA,2025-06-30,10,1.5
Dausa,2025-03-31,377,1.4966887417218544
Mandi,2025-10-31,272,1.4954128440366974
Suryapet,2025-10-31,461,1.4918918918918918
Mathura,2025-10-31,665,1.4906367041198503
Gurgaon,2025-12-31,973,1.4884910485933505
Ballia,2025-12-31,1267,1.4843137254901961
Balod,2025-06-30,213,1.4767441860465116
Bundi,2025-06-30,359,1.475862068965517
Rewari,2025-06-30,146,1.4745762711864407
Gorakhpur,2025-04-30,1511,1.4689542483660132
Alluri Sitharama Raju,2025-03-31,79,1.46875
Khorda,2025-03-31,370,1.4666666666666668
Jalgaon,2025-06-30,1048,1.4658823529411764
Palwal,2025-09-30,360,1.4657534246575343
Deoghar,2025-12-31,581,1.461864406779661
Srinagar,2025-08-31,96,1.4615384615384617
Ahmadabad,2025-08-31,128,1.4615384615384617
Jhalawar,2025-11-30,443,1.4611111111111112
Sagar,2025-10-31,379,1.4610389610389611
Raipur,2025-03-31,487,1.4595959595959598
Biswanath,2025-08-31,59,1.4583333333333335
Betul,2025-11-30,381,1.4580645161290322
Seraikela-Kharsawan,2025-12-31,263,1.457943925233645
Rajouri,2025-04-30,167,1.4558823529411766
Bhadohi,2025-10-31,54,1.4545454545454546
Mumbai( Sub Urban ),2025-10-31,54,1.4545454545454546
Mansa,2025-03-31,270,1.4545454545454546
Kolkata,2025-08-31,1254,1.4540117416829745
Gonda,2025-08-31,1488,1.4514003294892914
Sabarkantha,2025-12-31,478,1.4512820512820515
Godda,2025-10-31,424,1.4508670520231215
Yamuna Nagar,2025-03-31,294,1.4500000000000002
Azamgarh,2025-08-31,1602,1.44954128440367
Churu,2025-06-30,502,1.448780487804878
Gomati,2025-03-31,71,1.4482758620689653
Kapurthala,2025-04-30,279,1.4473684210526314
Lalitpur,2025-12-31,225,1.4456521739130435
Paschim Medinipur,2025-04-30,4486,1.4446866485013623
Jhabua,2025-11-30,369,1.443708609271523
Namakkal,2025-06-30,403,1.4424242424242424
Sonipat,2025-04-30,254,1.4423076923076925
Sheikhpura,2025-04-30,585,1.4375
Jagatsinghapur,2025-10-31,112,1.4347826086956523
Ramanagar,2025-03-31,56,1.4347826086956523
West Garo Hills,2025-03-31,168,1.4347826086956523
Adilabad,2025-08-31,555,1.4342105263157894
Ernakulam,2025-06-30,764,1.4331210191082802
Paschim Bardhaman,2025-06-30,192,1.4303797468354431
Sultanpur,2025-10-31,600,1.42914979757085
Ahmed Nagar,2025-12-31,34,1.4285714285714284
Kapurthala,2025-03-31,114,1.4255319148936172
Gorakhpur,2025-06-30,1608,1.425339366515837
Kallakurichi,2025-08-31,80,1.4242424242424243
Bardhaman,2025-10-31,366,1.423841059602649
Bahraich,2025-08-31,1996,1.4193939393939394
Gariyaband,2025-04-30,266,1.418181818181818
Cuttack,2025-03-31,452,1.4171122994652405
Chhatrapati Sambhajinagar,2025-08-31,203,1.4166666666666665
Mauganj,2025-11-30,58,1.4166666666666665
Purba Champaran,2025-10-31,29,1.4166666666666665
Chamrajnagar,2025-08-31,29,1.4166666666666665
Bidar,2025-10-31,476,1.4162436548223352
Chandrapur,2025-04-30,814,1.4154302670623147
Seoni,2025-11-30,386,1.4125
Udupi,2025-08-31,275,1.4122807017543861
Bargarh,2025-06-30,316,1.4122137404580153
Purnea,2025-12-31,41,1.4117647058823528
Chittoor,2025-03-31,1239,1.4105058365758754
Haora,2025-04-30,658,1.4102564102564101
Udalguri,2025-12-31,94,1.4102564102564101
Karur,2025-11-30,306,1.409448818897638
Shimla,2025-06-30,154,1.40625
Palamu,2025-05-31,404,1.4047619047619047
Washim,2025-10-31,303,1.4047619047619047
Bhandara,2025-08-31,245,1.4019607843137254
Murshidabad,2025-10-31,2743,1.401926444833625
Parbhani,2025-11-30,1880,1.401021711366539
Shrawasti,2025-06-30,398,1.3975903614457832
Purba Bardhaman,2025-04-30,278,1.396551724137931
Bulandshahr,2025-08-31,1705,1.3946629213483148
East Delhi,2025-10-31,541,1.393805309734513
Hooghly,2025-04-30,2227,1.3920515574650913
Mainpuri,2025-06-30,850,1.3876404494382024
Jhargram,2025-11-30,74,1.3870967741935485
Sonipat,2025-12-31,549,1.3869565217391306
Villupuram,2025-08-31,501,1.3857142857142857
Dungarpur,2025-10-31,403,1.3846153846153846
Khowai,2025-03-31,31,1.3846153846153846
Sahebganj,2025-12-31,952,1.38
Dhalai,2025-04-30,354,1.3758389261744965
West,2025-03-31,57,1.375
Khowai,2025-10-31,57,1.375
Sindhudurg,2025-10-31,318,1.373134328358209
Tonk,2025-11-30,650,1.3722627737226278
Kachchh,2025-12-31,417,1.3693181818181817
Alappuzha,2025-03-31,405,1.3684210526315788
Una,2025-12-31,90,1.3684210526315788
Angul,2025-10-31,251,1.3679245283018866
Kurukshetra,2025-04-30,161,1.3676470588235294
Barpeta,2025-12-31,194,1.3658536585365852
Dhenkanal,2025-06-30,201,1.3647058823529412
Gadchiroli,2025-10-31,253,1.3644859813084111
Dharashiv,2025-08-31,52,1.3636363636363638
Reasi,2025-12-31,26,1.3636363636363638
Nirmal,2025-12-31,328,1.3597122302158273
Gadag,2025-03-31,125,1.358490566037736
Mahasamund,2025-07-31,33,1.3571428571428572
Ambedkar Nagar,2025-04-30,982,1.354916067146283
Bahraich,2025-12-31,1210,1.3540856031128405
Jalna,2025-08-31,572,1.353909465020576
Gwalior,2025-03-31,268,1.3508771929824563
Kabeerdham,2025-06-30,47,1.35
East Nimar,2025-03-31,47,1.35
East Singhbhum,2025-12-31,672,1.3496503496503496
Betul,2025-03-31,437,1.349462365591398
Kozhikode,2025-12-31,1147,1.3456032719836402
Ahmadnagar,2025-07-31,3490,1.3454301075268815
North East Delhi,2025-08-31,286,1.3442622950819674
Kottayam,2025-03-31,307,1.3435114503816794
Fatehabad,2025-06-30,253,1.3425925925925926
Mahendragarh,2025-11-30,171,1.3424657534246576
Kheri,2025-10-31,1271,1.3406998158379375
Gurgaon,2025-08-31,323,1.3405797101449277
Hisar,2025-03-31,152,1.3384615384615386
Dewas,2025-12-31,416,1.3370786516853932
Nirmal,2025-07-31,299,1.3359375
Chhatrapati Sambhajinagar,2025-07-31,84,1.3333333333333335
Peren,2025-12-31,21,1.3333333333333335
Gaurela-pendra-marwahi,2025-12-31,7,1.3333333333333335
Sant Ravidas Nagar Bhadohi,2025-06-30,14,1.3333333333333335
Uttara Kannada,2025-06-30,273,1.3333333333333335
Jalore,2025-02-28,7,1.3333333333333335
Chamarajanagar,2025-08-31,14,1.3333333333333335
Niuland,2025-08-31,14,1.3333333333333335
Narsimhapur,2025-08-31,21,1.3333333333333335
Nayagarh,2025-10-31,154,1.3333333333333335
Anugul,2025-06-30,21,1.3333333333333335
Kushinagar *,2025-05-31,7,1.3333333333333335
Wokha,2025-10-31,14,1.3333333333333335
Dr. B. R. Ambedkar Konaseema,2025-03-31,126,1.3333333333333335
Hazaribagh,2025-03-31,177,1.3289473684210527
Ramanathapuram,2025-08-31,347,1.3288590604026846
Bhadradri Kothagudem,2025-08-31,435,1.3262032085561497
Mancherial,2025-07-31,251,1.324074074074074
Parvathipuram Manyam,2025-07-31,79,1.323529411764706
Damoh,2025-12-31,262,1.3185840707964602
Seoni,2025-08-31,688,1.3164983164983166
Rajgarh,2025-05-31,257,1.3153153153153152
Nadia,2025-06-30,2412,1.3147792706333972
Rajgarh,2025-08-31,259,1.3125
Jhunjhunu,2025-02-28,37,1.3125
Hingoli,2025-11-30,1366,1.3113367174280879
Malda,2025-08-31,2374,1.309338521400778
Yadadri.,2025-12-31,436,1.306878306878307
Ajmer,2025-06-30,821,1.3061797752808988
Jorhat,2025-08-31,129,1.3035714285714284
West Tripura,2025-04-30,797,1.3034682080924855
Deoghar,2025-06-30,444,1.300518134715026
Bikaner,2025-12-31,648,1.2978723404255321
Jogulamba Gadwal,2025-04-30,225,1.295918367346939
Kanpur Nagar,2025-10-31,1226,1.2958801498127341
Jhalawar,2025-06-30,427,1.295698924731183
Ayodhya,2025-04-30,202,1.2954545454545454
Faridabad,2025-10-31,803,1.2942857142857145
Shamli,2025-04-30,195,1.2941176470588234
Udhampur,2025-03-31,39,1.2941176470588234
Lakhisarai,2025-09-30,605,1.2916666666666665
Sitapur,2025-10-31,1081,1.2902542372881354
Bhandara,2025-10-31,229,1.29
Thane,2025-03-31,2462,1.2859795728876509
West Karbi Anglong,2025-03-31,16,1.2857142857142856
Wokha,2025-12-31,16,1.2857142857142856
Bhadradri Kothagudem,2025-04-30,418,1.2841530054644807
Siwan,2025-03-31,1091,1.282426778242678
Gir Somnath,2025-06-30,73,1.28125
Hisar,2025-06-30,602,1.2803030303030303
Haridwar,2025-11-30,741,1.2799999999999998
Cooch Behar,2025-10-31,1479,1.2788906009244991
Dharashiv,2025-03-31,41,1.2777777777777777
Chhindwara,2025-08-31,649,1.2771929824561403
Nalgonda,2025-08-31,1178,1.2741312741312742
Unakoti,2025-10-31,25,1.272727272727273
Sangli,2025-06-30,529,1.2703862660944205
Prakasam,2025-10-31,1235,1.270220588235294
Erode,2025-11-30,706,1.270096463022508
Sehore,2025-03-31,177,1.2692307692307692
Ratlam,2025-11-30,304,1.2686567164179103
Tumakuru,2025-06-30,129,1.263157894736842
Almora,2025-04-30,129,1.263157894736842
Singrauli,2025-08-31,683,1.26158940397351
West Singhbhum,2025-10-31,545,1.2614107883817427
Jamtara,2025-11-30,217,1.2604166666666665
Tamenglong,2025-06-30,61,1.259259259259259
Sarangarh-Bilaigarh,2025-03-31,140,1.2580645161290325
Chittorgarh,2025-11-30,431,1.256544502617801
Mahabub Nagar,2025-06-30,97,1.255813953488372
Shimla,2025-04-30,97,1.255813953488372
Ashok Nagar,2025-12-31,239,1.2547169811320753
Karnal,2025-03-31,124,1.2545454545454544
Idukki,2025-03-31,169,1.2533333333333334
Tiruvallur,2025-10-31,1124,1.25250501002004
Shamli,2025-08-31,1141,1.250493096646943
Charkhi Dadri,2025-03-31,63,1.25
Kodarma,2025-12-31,18,1.25
Sirmaur,2025-03-31,72,1.25
Seraikela-kharsawan,2025-12-31,72,1.25
Tarn Taran,2025-10-31,245,1.2477064220183487
Kakinada,2025-03-31,175,1.2435897435897436
Mahabub Nagar,2025-03-31,168,1.2400000000000002
Uttara Kannada,2025-11-30,215,1.2395833333333335
Gomati,2025-08-31,47,1.2380952380952381
Budgam,2025-04-30,47,1.2380952380952381
The Dangs,2025-12-31,132,1.2372881355932202
Singrauli,2025-03-31,324,1.2344827586206897
Bilaspur,2025-12-31,549,1.231707317073171
Pathankot,2025-04-30,116,1.2307692307692308
Wayanad,2025-03-31,145,1.2307692307692308
Mumbai,2025-08-31,816,1.2295081967213113
Saharanpur,2025-03-31,826,1.2264150943396226
North 24 Parganas,2025-04-30,4310,1.2239422084623324
Kanpur Nagar,2025-03-31,689,1.2225806451612904
Mandi,2025-12-31,200,1.2222222222222223
Tamulpur District,2025-04-30,20,1.2222222222222223
Peddapalli,2025-07-31,60,1.2222222222222223
Ganderbal,2025-05-31,20,1.2222222222222223
Puducherry,2025-06-30,100,1.2222222222222223
Anand,2025-12-31,240,1.2222222222222223
Alwar,2025-12-31,1330,1.2203672787979967
Rupnagar,2025-11-30,111,1.2200000000000002
Ballari,2025-06-30,71,1.21875
Yadadri.,2025-04-30,308,1.2158273381294964
Yavatmal,2025-11-30,3294,1.215198386012105
Chandauli,2025-10-31,1247,1.2149200710479575
Tonk,2025-08-31,268,1.2148760330578514
Vikarabad,2025-08-31,538,1.213991769547325
Cuddalore,2025-06-30,407,1.2119565217391304
Sidhi,2025-03-31,407,1.2119565217391304
Rayagada,2025-06-30,305,1.210144927536232
Surat,2025-12-31,2570,1.2098022355975924
Surguja,2025-12-31,590,1.2097378277153559
Udalguri,2025-06-30,137,1.2096774193548385
Pauri Garhwal,2025-08-31,159,1.2083333333333335
East Midnapore,2025-10-31,373,1.2071005917159763
Gwalior,2025-07-31,417,1.2063492063492065
Kachchh,2025-10-31,333,1.205298013245033
Baleswar,2025-03-31,366,1.2048192771084336
Koppal,2025-06-30,205,1.204301075268817
Kannur,2025-03-31,639,1.203448275862069
Gariyaband,2025-09-30,348,1.2025316455696204
Rae Bareli,2025-08-31,1208,1.2003642987249545
Nabarangapur,2025-03-31,352,1.2000000000000002
Deeg ,2025-03-31,11,1.2000000000000002
Bajali,2025-02-28,11,1.2000000000000002
North,2025-05-31,11,1.2000000000000002
North Tripura,2025-06-30,101,1.1956521739130435
Kurukshetra,2025-03-31,68,1.193548387096774
Uttar Dinajpur,2025-08-31,1186,1.192236598890943
Betul,2025-08-31,504,1.1913043478260867
The Nilgiris,2025-10-31,149,1.1911764705882355
Doda,2025-12-31,92,1.1904761904761907
Chittorgarh,2025-06-30,403,1.1902173913043477
Changlang,2025-09-30,81,1.189189189189189
Hooghly,2025-10-31,1611,1.1888586956521738
Farrukhabad,2025-10-31,812,1.1886792452830188
Malda,2025-04-30,1895,1.1882217090069283
Kanpur Nagar,2025-08-31,2178,1.1867469879518073
Sidhi,2025-08-31,470,1.1860465116279069
Golaghat,2025-04-30,284,1.1846153846153844
Zunheboto,2025-03-31,48,1.1818181818181817
Lunglei,2025-11-30,72,1.1818181818181817
Guntur,2025-11-30,1108,1.1811023622047245
South West Garo Hills,2025-11-30,109,1.1800000000000002
Mahabubnagar,2025-04-30,1031,1.1797040169133193
Varanasi,2025-06-30,1262,1.1796200345423142
Ananthapuramu,2025-03-31,316,1.1793103448275861
Fatehgarh Sahib,2025-04-30,122,1.1785714285714284
Bellary,2025-12-31,257,1.1779661016949152
Varanasi,2025-11-30,2341,1.177674418604651
Howrah,2025-08-31,1361,1.1776
Jorhat,2025-04-30,198,1.1758241758241756
